X (mm),Y (mm),Gore Section
1180.3754454419482,109.43981662882732,10N
1180.3399691179607,120.55092769522085,10N
1169.393994871711,114.99537216202397,10N
1180.3210025094959,126.10648322841753,10N
1202.0280103979283,142.7731498280075,10N
1169.4007126881152,103.88426109563068,10N
1174.5607719227903,226.1064828259584,10N
1174.6402465134352,203.88426069317137,10N
1174.896291273713,103.88426109563068,10N
1185.7882057709103,126.10648322841753,10N
1185.8402211187663,114.99537216202397,10N
1169.3903741150973,120.55092769522085,10N
1207.1078266561744,170.55092749399097,10N
1169.3093050699504,209.439816226368,10N
301.4468909621311,-290.5601817613361,7S
301.9170507495112,-285.00462622813944,7S
296.36036488714126,-290.5601817613361,7S
358.8397968375207,-329.4490704937132,8S
295.89814973908864,-296.11573729453295,7S
359.4239795938676,-335.00462602691,8S
346.94253003165517,-257.2268485621561,8S
353.887241741692,-329.4490704937132,8S
202.49642483279143,-373.8935147592869,7S
358.6707410381088,-273.8935151617459,8S
296.8127811217827,-285.00462622813944,7S
291.7085114940539,-285.00462622813944,7S
318.24778687464885,-273.8935151617459,7S
300.53738221886766,-351.6712926264999,7S
359.1405306571535,-279.44907069494275,8S
364.7240926002155,-285.00462622813944,8S
314.0532727006549,-262.7824040953526,7S
352.13047913262466,-257.2268485621561,8S
348.3931839171034,-273.8935151617459,8S
347.4156188524605,-262.7824040953526,8S
367.68481986912485,-318.3379594273198,8S
278.5404273220654,-323.89351496051654,7S
363.23777542307903,-323.89351496051654,8S
302.3788286950121,-279.44907069494275,7S
312.6222224044207,-279.44907069494275,7S
307.50052554971643,-279.44907069494275,7S
355.10752405764714,-340.5601815601066,8S
318.7411519726879,-268.33795962854924,7S
1130.5780164417813,31.662039164073263,10N
1130.5917986456768,37.21759469726992,10N
1114.0617012302314,59.43981683005699,10N
1136.1180591050627,26.10648363087661,10N
1136.2264552857657,64.99537236325365,10N
1114.1378408505561,70.55092789645053,10N
1224.972821192844,14.995372564483077,10N
1125.083623816527,48.32870576366345,10N
1125.043953408465,37.21759469726992,10N
1119.5976087366582,59.43981683005699,10N
1291.1243738254034,64.99537236325365,10N
1147.2166201528587,20.550928097679844,10N
1141.6634318177885,20.550928097679844,10N
1147.2439733881051,42.773150230466804,10N
1119.6302497279485,64.99537236325365,10N
1119.5410662039606,48.32870576366345,10N
1119.5677421051803,53.88426129686011,10N
1125.1071622994875,53.88426129686011,10N
1141.6698270637185,26.10648363087661,10N
1152.769808487929,20.550928097679844,10N
1136.127981202596,31.662039164073263,10N
1241.6016503195053,26.10648363087661,10N
1269.1901217432662,48.32870576366345,10N
1125.062458567852,42.773150230466804,10N
1147.2538542667942,48.32870576366345,10N
1136.1396438828885,37.21759469726992,10N
1147.264843076717,53.88426129686011,10N
1358.8569523584197,276.10648262472876,11N
1346.6622809811477,253.8842604919417,11N
1353.2434482761175,270.5509270915321,11N
1347.1298191919616,259.43981602513884,11N
1352.7729198125414,264.99537155833525,11N
1347.6075106415963,264.99537155833525,11N
1363.9889600807433,276.10648262472876,11N
1351.859729119218,253.8842604919417,11N
1351.4182256954616,248.32870495874525,11N
1352.3114199206743,259.43981602513884,11N
1357.493020649388,259.43981602513884,11N
1357.9383289834873,264.99537155833525,11N
1363.5412499740887,270.5509270915321,11N
1358.3923491251035,270.5509270915321,11N
1341.707662468688,-185.00462663059864,11S
1348.5991498571648,209.439816226368,11N
1414.7539905217754,-679.4490690851063,11S
1383.977766860339,-490.56018095641804,11S
1444.9646574272235,814.9953693448101,11N
1411.7631649305554,-679.4490690851063,11S
1337.5085064751122,92.77315002923714,11N
1342.6528407752085,-79.44907149986106,11S
1347.0730495387263,-185.00462663059864,11S
1370.780227091874,392.77314882185965,11N
1352.4384366087659,-185.00462663059864,11S
1356.6311638224074,248.32870495874525,11N
212.6064700551401,581.6620369505479,7N
208.93055057839524,581.6620369505479,7N
195.2832037491668,559.4398148177609,7N
199.10001433470552,559.4398148177609,7N
179.52319476443594,581.6620369505479,7N
195.54073905968434,553.8842592845645,7N
203.2430592139059,553.8842592845645,7N
199.391899136795,553.8842592845645,7N
198.20647842068834,576.106481417351,7N
207.09421929101657,553.8842592845645,7N
210.94537936812725,553.8842592845645,7N
218.64769952234857,553.8842592845645,7N
214.79653944523787,553.8842592845645,7N
224.73662695781408,570.5509258841546,7N
193.12957340221547,603.884259083335,7N
198.8049776219466,564.9953703509577,7N
190.7831628505058,576.106481417351,7N
209.3414517759624,576.106481417351,7N
213.49546666062542,570.5509258841546,7N
201.9181362057798,576.106481417351,7N
193.95653861618237,587.2175924837449,7N
189.60000928126058,603.884259083335,7N
183.199114241181,581.6620369505479,7N
364.58371284412584,337.2175934898924,8N
364.01583077980683,331.6620379566959,8N
365.1604021671769,342.7731490230891,8N
360.2575898299456,342.7731490230891,8N
370.0632145044083,342.7731490230891,8N
369.50749379572005,337.2175934898924,8N
311.2873732211703,342.7731490230891,7N
355.3547774927143,342.7731490230891,8N
370.6290415190256,348.32870455628597,8N
359.6599318925316,337.2175934898924,8N
358.49258117292237,326.1064824234991,8N
365.74757913021284,348.32870455628597,8N
360.86611674140005,348.32870455628597,8N
365.38498165639004,292.77314922431873,8N
363.4573182058022,326.1064824234991,8N
374.9660268416396,342.7731490230891,8N
356.8155270739495,309.4398158239091,8N
357.3645292956116,314.9953713571055,8N
375.1047823927393,287.2175936911223,8N
360.8069465042769,298.3287047575156,8N
357.924047196689,320.55092689030266,8N
361.31851043086454,303.88426029071223,8N
-630.1429700564883,-385.0046258256803,5S
-728.2103269175645,-346.11573709330327,4S
-696.4941474992602,-368.33795922609016,4S
-773.3228842045445,-368.33795922609016,4S
-734.5122359281957,-296.11573729453295,4S
-728.6734260376628,-351.6712926264999,4S
-694.5941456889599,-351.6712926264999,4S
-616.2221423508425,-423.89351455805735,5S
-624.7769930363996,-390.560181358877,5S
-638.3695946285446,-307.22684836092634,5S
-733.1399950667345,-273.8935151617459,4S
-725.1758751992935,-307.22684836092634,4S
-772.4896436288523,-351.6712926264999,4S
-773.0406204338265,-362.7824036928934,4S
-620.0688713525744,-390.560181358877,5S
-717.8055990260702,-429.449070091254,4S
-630.7921256435843,-379.44907029248355,5S
-695.8505138465172,-362.7824036928934,4S
-634.8750115783596,-385.0046258256803,5S
-732.8138865375923,-268.33795962854924,4S
-772.5368074030309,-435.00462562445074,4S
1152.767051660624,14.995372564483077,10N
1153.6838199587012,-257.2268485621561,10S
1152.7641499512363,3.88426149808977,10N
1148.3344455160002,-240.56018196256574,10S
1165.2670579526418,948.328702141531,10N
1152.9237753796865,-107.22684916584467,10S
1151.8909936282582,-490.56018095641804,10S
1147.4321122567396,-107.22684916584467,10S
1153.1843126539843,-173.8935155642051,10S
1147.7598111107714,-168.33796003100844,10S
1152.892377494116,-96.11573809945114,10S
1159.9378956153882,-718.3379578174831,10S
1156.4875429165365,-690.5601801514997,10S
1148.7889582786124,-285.00462622813944,10S
1164.9134547343833,953.8842576747276,10N
1156.579740751522,-523.8935141555983,10S
1153.329362332523,-201.6712932301888,10S
1165.5375526359767,970.550924274318,10N
1147.4414320005274,109.43981662882732,10N
1159.8273647664394,-712.7824022842865,10S
86.85674486794831,576.106481417351,7N
91.30112732255837,581.6620369505479,7N
90.56840265303981,576.106481417351,7N
96.68854298202548,564.9953703509577,7N
97.99171822322239,576.106481417351,7N
93.58975682394797,570.5509258841546,7N
94.2800604381311,576.106481417351,7N
97.33681025634408,570.5509258841546,7N
94.97704679930324,581.6620369505479,7N
106.00480522953784,581.6620369505479,7N
82.34859652675935,570.5509258841546,7N
102.32888575279297,581.6620369505479,7N
98.6529662760481,581.6620369505479,7N
106.59982861207237,587.2175924837449,7N
102.9599656952345,587.2175924837449,7N
99.32010277839663,587.2175924837449,7N
92.04037694472089,587.2175924837449,7N
107.20117768892496,592.7731480169415,7N
95.68023986155877,587.2175924837449,7N
103.59775464932716,592.7731480169415,7N
825.9989334126151,348.32870455628597,9N
753.77438079885,276.10648262472876,9N
826.064564205637,359.43981562267925,9N
816.2360086349894,348.32870455628597,9N
816.6275671184233,376.1064822222692,9N
811.8578987116296,376.1064822222692,9N
801.3164449908179,337.2175934898924,9N
816.5467962130401,370.5509266890728,9N
802.3185618980425,376.1064822222692,9N
816.7094756776751,381.6620377554663,9N
802.4706276704895,381.6620377554663,9N
796.2377495604954,331.6620379566959,9N
807.2169103395513,381.6620377554663,9N
801.1821788916145,331.6620379566959,9N
826.0314870014747,353.88426008948284,9N
806.240225942412,337.2175934898924,9N
791.293320229376,331.6620379566959,9N
821.2827584006843,364.99537115587617,9N
811.1640068940062,337.2175934898924,9N
848.2559617648946,481.66203735300724,9N
787.9053268404854,470.55092628661373,9N
852.5226181695714,481.66203735300724,9N
801.1009522193574,476.1064818198106,9N
775.7228028853849,481.66203735300724,9N
773.773352053454,453.88425968702353,9N
552.9489968303147,487.2175928862039,8N
819.8446430477004,553.8842592845645,9N
593.5023161296059,559.4398148177609,8N
805.2210628984175,570.5509258841546,9N
873.4003003583431,559.4398148177609,9N
893.0166845128043,553.8842592845645,9N
752.2473044053202,592.7731480169415,9N
835.4706996410863,476.1064818198106,9N
546.8287991034829,570.5509258841546,8N
860.4663952533573,498.3287039525972,9N
554.230634204442,526.1064816185807,8N
52.74714658010077,403.88425988825315,7N
28.769919343182824,398.3287043550563,7N
67.23487686488582,409.4398154214498,7N
89.94156175972907,403.88425988825315,7N
75.99365606736856,403.88425988825315,7N
62.045750375007785,403.88425988825315,7N
38.799240887739984,403.88425988825315,7N
80.64295796482207,403.88425988825315,7N
85.29225986227559,403.88425988825315,7N
99.60425373808698,409.4398154214498,7N
62.610680168714296,409.4398154214498,7N
66.6950522724613,403.88425988825315,7N
43.448542785193496,403.88425988825315,7N
70.83654836773879,398.3287043550563,7N
-742.8927906605389,114.99537216202397,4N
-753.856941491909,114.99537216202397,4N
-797.7608330699022,120.55092769522085,4N
-770.2235265692553,109.43981662882732,4N
-759.3390169075942,114.99537216202397,4N
-803.0240855192424,87.21759449604048,4N
-748.3748660762241,114.99537216202397,4N
-792.2314694017045,114.99537216202397,4N
-698.407976899297,92.77315002923714,4N
-704.3554996864141,109.43981662882732,4N
-770.1479150342778,103.88426109563068,4N
-781.4842902503639,131.66203876161416,4N
-715.0575544030243,98.3287055624338,4N
-786.634650791068,103.88426109563068,4N
492.7989226839286,370.5509266890728,8N
527.0684842467367,337.2175934898924,8N
483.7158186550664,403.88425988825315,8N
492.7312320219871,359.43981562267925,8N
492.7648397131792,364.99537115587617,8N
493.0144224499734,403.88425988825315,8N
497.5916520165509,370.5509266890728,8N
492.69815482305654,353.88426008948284,8N
492.940542065753,392.77314882185965,8N
502.3374891137642,392.77314882185965,8N
488.00619335130637,370.5509266890728,8N
497.6032401389675,376.1064822222692,8N
497.55795093768785,353.88426008948284,8N
488.3651205525199,403.88425988825315,8N
77.7780921227808,564.9953703509577,7N
85.34227246647859,564.9953703509577,7N
89.84270339155181,570.5509258841546,7N
89.12436263832768,564.9953703509577,7N
92.90645281017657,564.9953703509577,7N
81.5601822946297,564.9953703509577,7N
84.59569676854214,559.4398148177609,7N
80.77888618300341,559.4398148177609,7N
73.99600195093191,564.9953703509577,7N
88.4125073540811,559.4398148177609,7N
78.60154309436322,570.5509258841546,7N
92.22931793961983,559.4398148177609,7N
96.04612852515857,559.4398148177609,7N
-825.0380480531898,53.88426129686011,4N
-841.6389919170094,70.55092789645053,4N
-830.6096180784909,120.55092769522085,4N
-825.0333497673419,48.32870576366345,4N
-841.6563086361123,53.88426129686011,4N
-852.7646577321177,37.21759469726992,4N
-847.2168124949058,37.21759469726992,4N
-836.1110969982203,70.55092789645053,4N
-836.0880727271849,114.99537216202397,4N
-830.5759073799088,48.32870576366345,4N
-841.5998423224801,98.3287055624338,4N
-836.0948580614382,103.88426109563068,4N
-814.0153979207389,76.10648342964694,4N
387.394544510512,559.4398148177609,8N
391.2113550960507,559.4398148177609,8N
442.20484275325094,531.6620371517779,8N
432.5950695500334,553.8842592845645,8N
422.2789141186571,531.6620371517779,8N
406.33817121098195,531.6620371517779,8N
422.92251515904024,537.2175926849744,8N
418.97033038226084,537.2175926849744,8N
400.76174889948226,520.5509260853843,8N
441.73144600008396,526.1064816185807,8N
396.71162136808044,520.5509260853843,8N
251.62875861287787,537.2175926849744,7N
454.5399933732735,537.2175926849744,8N
563.9221897838788,281.66203815792517,8N
563.7028027043846,287.2175936911223,8N
564.1372649101886,276.10648262472876,8N
569.0281194268423,76.10648342964694,8N
509.88155332424566,926.106480008744,8N
569.2828917603604,-46.115738300680796,8S
566.9092614564859,-190.56018216379528,8S
567.8331095221605,-151.67129343141823,8S
505.5178926594824,959.4398132079243,8N
557.7908967691266,409.4398154214498,8N
559.4336723320961,-379.44907029248355,8S
568.1649277546042,-135.00462683182806,8S
543.3589577266562,-612.7824026867457,8S
1351.0929488218203,159.43981642759744,11N
1345.9640996860421,164.99537196079456,11N
1351.3683938629256,164.99537196079456,11N
1346.2588429438624,170.55092749399097,11N
1350.8267232747394,153.88426089440102,11N
1346.5642997255388,176.1064830271876,11N
1376.6395923414893,114.99537216202397,11N
1365.853768611576,120.55092769522085,11N
1341.1810633512328,176.1064830271876,11N
1397.8939947046688,81.6620389628436,11N
1357.9249660757366,187.21759409358117,11N
1358.555349205887,198.32870515997448,11N
187.06660215587212,659.439814415302,7N
183.92694294515272,659.439814415302,7N
145.46703949399893,642.7731478157118,7N
154.7014841252098,620.5509256829251,7N
148.72726662683988,642.7731478157118,7N
183.70211334544345,664.9953699484986,7N
168.22864689155557,659.439814415302,7N
171.48917228996373,648.3287033489084,7N
161.76817515820298,642.7731478157118,7N
151.45853743668863,626.1064812161218,7N
151.63327849190907,631.6620367493184,7N
177.50458832199888,664.9953699484986,7N
782.9195838841413,459.4398152202204,9N
809.0616194746116,453.88425968702353,9N
759.6266109982739,442.7731486206302,9N
804.650586046967,453.88425968702353,9N
804.4695397885962,448.32870415382706,9N
813.4726529022562,453.88425968702353,9N
737.2946249714478,442.7731486206302,9N
795.591787814329,448.32870415382706,9N
800.0306638014627,448.32870415382706,9N
749.695317018353,431.66203755423663,9N
708.4111118383576,459.4398152202204,9N
800.2395526193224,453.88425968702353,9N
107.82545882502082,653.8842588821051,7N
107.03680757082265,670.5509254816952,7N
136.83205478436122,659.439814415302,7N
139.97171399508062,659.439814415302,7N
143.11137320580002,659.439814415302,7N
137.22067566960988,664.9953699484986,7N
140.03088113089768,703.8842586808756,7N
143.41820069305427,664.9953699484986,7N
105.43546267716688,659.439814415302,7N
133.69239557364182,659.439814415302,7N
143.72740141436816,670.5509254816952,7N
36.854030347396986,76.10648342964694,7N
80.84626013845029,59.43981683005699,7N
80.90577403707539,64.99537236325365,7N
42.48667669342104,81.6620389628436,7N
75.37370551780239,64.99537236325365,7N
64.38679052251665,70.55092789645053,7N
98.41263967266178,131.66203876161416,7N
80.79180469430564,53.88426129686011,7N
42.37738471013915,76.10648342964694,7N
75.44258036009454,70.55092789645053,7N
86.33122488861302,53.88426129686011,7N
1014.2741785358068,264.99537155833525,10N
1019.4395877067528,264.99537155833525,10N
979.5827205810975,276.10648262472876,9N
1024.1596885474462,259.43981602513884,10N
974.9152315998666,270.5509270915321,9N
1014.7612153174197,270.5509270915321,10N
975.3691691738902,264.99537155833525,9N
969.3187051364494,276.10648262472876,9N
974.4507128587729,276.10648262472876,9N
985.2130332978377,270.5509270915321,9N
-792.7246776594499,-373.8935147592869,4S
-792.5300683808656,-368.33795922609016,4S
-802.9001679068506,-396.11573689207387,4S
-792.9222366171975,-379.44907029248355,4S
-797.3318644249458,-368.33795922609016,4S
-807.8565469361891,-407.22684795846715,4S
-812.9554121316983,-429.449070091254,4S
-797.854848999775,-385.0046258256803,4S
-798.0341880008078,-390.560181358877,4S
-797.5035717601406,-373.8935147592869,4S
628.4411743435561,464.99537075341726,8N
712.1384314091318,420.5509264878431,9N
621.1720331817386,420.5509264878431,8N
716.0532552577807,414.9953709546467,9N
731.6138655751827,431.66203755423663,9N
711.4544874683751,414.9953709546467,9N
623.2644163921144,470.55092628661373,8N
716.7113924283617,420.5509264878431,9N
744.1491585437418,420.5509264878431,9N
527.2936402908392,326.1064824234991,8N
532.3879817195786,320.55092689030266,8N
527.181998706739,331.6620379566959,8N
527.4032978760672,320.55092689030266,8N
532.1264280378583,331.6620379566959,8N
522.3289032579595,326.1064824234991,8N
522.23756937562,331.6620379566959,8N
507.93419593561737,826.1064804112034,8N
509.69833078508174,826.1064804112034,8N
637.299463694061,259.43981602513884,8N
620.9862960942128,270.5509270915321,8N
632.5219322805076,253.8842604919417,8N
626.5396095552651,264.99537155833525,8N
614.6752406264509,287.2175936911223,8N
627.3244841424367,253.8842604919417,8N
621.7546615079222,259.43981602513884,8N
611.0433820424297,264.99537155833525,8N
626.936262236635,259.43981602513884,8N
191.68957898257366,553.8842592845645,7N
160.88029836568785,553.8842592845645,7N
160.93190847931774,559.4398148177609,7N
180.25507965839748,548.3287037513676,7N
164.73145844279873,553.8842592845645,7N
164.7487190648567,559.4398148177609,7N
184.14025858030456,548.3287037513676,7N
188.0254375022114,548.3287037513676,7N
172.43377859702008,553.8842592845645,7N
176.53724785407337,537.2175926849744,7N
160.72850874695666,537.2175926849744,7N
176.6196677246038,531.6620371517779,7N
124.4694262221979,526.1064816185807,7N
168.68160481368864,520.5509260853843,7N
172.58506307729425,537.2175926849744,7N
156.77632397017751,537.2175926849744,7N
172.73173234509014,520.5509260853843,7N
261.30248140165105,492.7731484194005,7N
257.0959777880757,492.7731484194005,7N
260.6145097055568,498.3287039525972,7N
256.4385860096772,498.3287039525972,7N
267.44220002749256,509.4398150189907,7N
218.07771777483003,509.4398150189907,7N
248.08673861791758,498.3287039525972,7N
-852.4369638085309,-135.00462683182806,4S
-885.8366899920702,-73.89351596666418,4S
-897.0266540842387,-57.22684936707433,4S
-836.0741081682976,-135.00462683182806,4S
-782.1650513827957,-173.8935155642051,4S
-798.0666253156339,-151.67129343141823,4S
-874.7862590131006,-73.89351596666418,4S
226.28123756234564,670.5509254816952,7N
229.33878704930794,670.5509254816952,7N
218.70548925891393,681.6620365480885,7N
231.50283577394464,676.1064810148921,7N
206.80920171785212,681.6620365480885,7N
228.77792711782587,692.7731476144824,7N
237.53480873178307,676.1064810148921,7N
116.43376992188648,526.1064816185807,7N
108.39811362157525,526.1064816185807,7N
112.41594177173087,526.1064816185807,7N
95.21955285620804,514.9953705521874,7N
103.87956431126355,520.5509260853843,7N
120.45159807204206,526.1064816185807,7N
400.3620286450611,353.88426008948284,8N
406.0873966868923,364.99537115587617,8N
399.9178158519024,348.32870455628597,8N
404.7992782407154,348.32870455628597,8N
410.90281018835265,364.99537115587617,8N
404.38290086502803,342.7731490230891,8N
235.0266568850202,453.88425968702353,7N
230.61562345737556,453.88425968702353,7N
239.89702293577037,448.32870415382706,7N
228.03761119966848,426.10648202104,7N
237.53612972362546,420.5509264878431,7N
238.9727556113195,459.4398152202204,7N
257.6077540686852,598.3287035501381,7N
254.04108723209018,598.3287035501381,7N
394.77441054169685,598.3287035501381,8N
395.2271039683613,581.6620369505479,8N
229.07441937592668,598.3287035501381,7N
230.98606743886464,581.6620369505479,7N
-110.05549437012164,337.2175934898924,6N
-97.18407238282612,370.5509266890728,6N
-87.9790613452137,376.1064822222692,6N
-101.07156781430885,353.88426008948284,6N
-73.67005612483268,376.1064822222692,6N
-96.21177169967757,353.88426008948284,6N
-107.50913057087533,459.4398152202204,6N
-114.6937939351177,431.66203755423663,6N
-111.89198186768634,459.4398152202204,6N
-110.84786686185844,442.7731486206302,6N
-106.75293730407847,448.32870415382706,6N
200.80816107515514,526.1064816185807,7N
196.79033292499955,526.1064816185807,7N
200.53078208611635,531.6620371517779,7N
220.45671072071022,531.6620371517779,7N
209.5186060332247,514.9953705521874,7N
1923.1958611070347,-412.78240349166407,12S
1899.1775988766763,-485.0046254232211,12S
1927.279245498839,-418.3379590248607,12S
1938.5372237950658,-440.56018115764743,12S
1928.994603098601,-446.1157366908443,12S
-886.0946467226055,-23.893516167893903,4S
-869.4581845610494,-1.6712940351071115,4S
-875.0069315735592,-12.78240510150042,4S
-875.0137177832221,-1.6712940351071115,4S
-874.9776512896121,-29.449071701090496,4S
542.1582233042836,448.32870415382706,8N
546.5970992914171,448.32870415382706,8N
511.01655461070396,453.88425968702353,8N
519.9638433686162,448.32870415382706,8N
533.891419139878,431.66203755423663,8N
237.54352985984383,476.1064818198106,7N
251.0020636581639,470.55092628661373,7N
275.4557380290388,481.66203735300724,7N
246.67661694388104,470.55092628661373,7N
147.86911736515822,620.5509256829251,7N
134.56999886932584,626.1064812161218,7N
133.8418741920105,614.9953701497283,7N
130.7882004650291,620.5509256829251,7N
149.8006805212935,364.99537115587617,7N
140.16985351837278,364.99537115587617,7N
164.23568118287346,359.43981562267925,7N
149.72233714926674,359.43981562267925,7N
184.4416174076319,537.2175926849744,7N
188.39380218441102,537.2175926849744,7N
215.6427129687403,542.773148218171,7N
188.5752249053602,531.6620371517779,7N
-103.61577144174058,592.7731480169415,6N
-107.21919448133838,592.7731480169415,6N
-109.69910397438781,581.6620369505479,6N
-121.17747926795953,587.2175924837449,6N
1072.8389788284996,187.21759409358117,10N
1075.1616359468157,242.77314942554838,10N
1074.1607691929714,220.55092729276154,10N
-682.5899610880033,114.99537216202397,4N
-700.9214975003304,364.99537115587617,4N
-697.3738846418594,331.6620379566959,4N
1174.7441073622106,170.55092749399097,10N
1153.3418584343822,203.88426069317137,10N
1174.7595929435022,164.99537196079456,10N
-885.6145511640299,98.3287055624338,4N
-885.5550653318087,103.88426109563068,4N
416.1152533619714,370.5509266890728,8N
427.92419588562353,403.88425988825315,8N
122.72523721894486,409.4398154214498,7N
126.51309285459241,387.2175932886627,7N
-3.484474614305566,64.99537236325365,6N
-20.31158353621715,76.10648342964694,6N
367.8346596520749,170.55092749399097,8N
368.0972490606944,176.1064830271876,8N
411.7492088166824,376.1064822222692,8N
406.5297946967268,370.5509266890728,8N
431.2132611237427,98.3287055624338,8N
419.9679885627609,81.6620389628436,8N
-908.7093216350235,253.8842604919417,4N
-888.0822126809945,248.32870495874525,4N
408.3347382187668,-12.78240510150042,8S
386.1035562820075,-7.2268495683037655,8S
410.0816208743239,353.88426008948284,8N
410.4889491648831,359.43981562267925,8N
172.82694237655605,509.4398150189907,7N
176.94064923094456,509.4398150189907,7N
-1012.6577886238057,164.99537196079456,3N
-1018.0620828006884,164.99537196079456,3N
1416.361981536519,431.66203755423663,11N
1459.1751799886256,476.1064818198106,11N
891.2637576079538,81.6620389628436,9N
891.3147427220829,76.10648342964694,9N
147.40951085205964,-101.6712936326479,7S
174.82170927933944,-140.56018236502493,7S
-707.8129909760122,-196.11573769699214,4S
-760.9140179275092,-185.00462663059864,4S
-740.1661935781145,203.88426069317137,4N
-734.8415965583517,203.88426069317137,4N
497.81195929070657,464.99537075341726,8N
480.5246748207785,470.55092628661373,8N
1180.6048506103216,531.6620371517779,10N
1184.5900363372402,531.6620371517779,10N
776.486489699674,426.10648202104,9N
776.1598856783519,420.5509264878431,9N
172.77962465489787,514.9953705521874,7N
374.9326318556728,-285.00462622813944,8S
1163.9193927252509,126.10648322841753,10N
309.4233348412458,-173.8935155642051,7S
238.24611629795024,609.4398146165314,7N
-183.4528665384129,731.6620363468593,6N
-606.4827624471322,-385.0046258256803,5S
-934.8935937763586,109.43981662882732,4N
831.1744812133702,476.1064818198106,9N
227.88217189522464,659.439814415302,7N
-970.8926217694943,170.55092749399097,4N
493.3305874458151,448.32870415382706,8N
278.0350481615309,520.5509260853843,7N
